"id";"nom";"categorie";"type";"plugin_origine";"id_local";"plugin_final";"editor_id";"statut_nom";"source_nom";"exclusion";"disponibilite_serveur"
"dragonborn.esm|0179D0";"BoarRiekling";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0179D0";"Dragonborn.esm";"DLC2_SkinMountedRiekling";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|038404";"BoarRiekling";"Armure / vêtement";"ARMO";"Dragonborn.esm";"038404";"Dragonborn.esm";"DLC2_SkinMountedRiekling_VariantA";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|038407";"BoarRiekling";"Armure / vêtement";"ARMO";"Dragonborn.esm";"038407";"Dragonborn.esm";"DLC2_SkinMountedRiekling_VariantB";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|03840A";"BoarRiekling";"Armure / vêtement";"ARMO";"Dragonborn.esm";"03840A";"Dragonborn.esm";"DLC2_SkinMountedRiekling_VariantC";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|038410";"BoarRiekling";"Armure / vêtement";"ARMO";"Dragonborn.esm";"038410";"Dragonborn.esm";"DLC2_SkinMountedRiekling_VariantD";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|038411";"BoarRiekling";"Armure / vêtement";"ARMO";"Dragonborn.esm";"038411";"Dragonborn.esm";"DLC2_SkinMountedRiekling_VariantE";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|038412";"BoarRiekling";"Armure / vêtement";"ARMO";"Dragonborn.esm";"038412";"Dragonborn.esm";"DLC2_SkinMountedRiekling_VariantF";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|038413";"BoarRiekling";"Armure / vêtement";"ARMO";"Dragonborn.esm";"038413";"Dragonborn.esm";"DLC2_SkinMountedRiekling_VariantG";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|01570B";"Bottes";"Armure / vêtement";"ARMO";"Dawnguard.esm";"01570B";"Dawnguard.esm";"DLC1ClothesPrelateBoots";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|0376D9";"Bottes";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0376D9";"Dragonborn.esm";"DLC2DremoraBoots";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|016FFF";"Bottes";"Armure / vêtement";"ARMO";"Skyrim.esm";"016FFF";"Skyrim.esm";"DremoraBoots";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0F1ABD";"Bottes daedras";"Armure / vêtement";"ARMO";"Skyrim.esm";"0F1ABD";"Skyrim.esm";"DremoraDaedricBoots";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|036A46";"Bottes de Grise-barbe";"Armure / vêtement";"ARMO";"Skyrim.esm";"036A46";"Skyrim.esm";"ClothesRobesGreybeardBoots";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|036583";"Bottes de la Guilde des voleurs";"Armure / vêtement";"ARMO";"Skyrim.esm";"036583";"Skyrim.esm";"ArmorThievesGuildBoots";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|1092B4";"Bottes de maître de guilde";"Armure / vêtement";"ARMO";"Skyrim.esm";"1092B4";"Skyrim.esm";"ArmorThievesGuildLeaderBootsMercer";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|10B2FF";"Bottes de plates";"Armure / vêtement";"ARMO";"Skyrim.esm";"10B2FF";"Skyrim.esm";"ArmorSteelPlateBootsUnplayable";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0483C1";"Bottes de Rossignol";"Armure / vêtement";"ARMO";"Skyrim.esm";"0483C1";"Skyrim.esm";"ArmorNightingaleBoots";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0C0166";"Bottes de Tsun";"Armure / vêtement";"ARMO";"Skyrim.esm";"0C0166";"Skyrim.esm";"ArmorTsunBoots";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|10853F";"Bottes des Ombres de l'Automne";"Armure / vêtement";"ARMO";"Skyrim.esm";"10853F";"Skyrim.esm";"ArmorSummersetShadowsGuildBoots";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|037FEE";"Bottes du Balafré";"Armure / vêtement";"ARMO";"Dragonborn.esm";"037FEE";"Dragonborn.esm";"DLC2dunHaknirArmorBootsNP";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|1019CD";"Bottes nordiques antiques";"Armure / vêtement";"ARMO";"Skyrim.esm";"1019CD";"Skyrim.esm";"ArmorDraugrBootsUnplayable";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|0074C7";"Bottes pendragon";"Armure / vêtement";"ARMO";"Dawnguard.esm";"0074C7";"Dawnguard.esm";"ArmorDragonplateBootsUnplayable";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|017F73";"Bottes pendragon";"Armure / vêtement";"ARMO";"Dawnguard.esm";"017F73";"Dawnguard.esm";"DLC1ArmorKeeperBoots";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|105967";"Bottes sybillines usées";"Armure / vêtement";"ARMO";"Skyrim.esm";"105967";"Skyrim.esm";"DBArmorBootsWorn";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|04408F";"Bouclier d'acier";"Armure / vêtement";"ARMO";"Skyrim.esm";"04408F";"Skyrim.esm";"ArmorAtronachFrostShield";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|08FB79";"Bouclier d'acier";"Armure / vêtement";"ARMO";"Skyrim.esm";"08FB79";"Skyrim.esm";"crWispShield";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0F1186";"Bouclier d'acier";"Armure / vêtement";"ARMO";"Skyrim.esm";"0F1186";"Skyrim.esm";"crWispShadeShield";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0EC8B1";"Bouclier de spriggan";"Armure / vêtement";"ARMO";"Skyrim.esm";"0EC8B1";"Skyrim.esm";"ArmorSprigganShield";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|07B937";"Bouclier dwemer";"Armure / vêtement";"ARMO";"Skyrim.esm";"07B937";"Skyrim.esm";"crArmorDwarvenSphereBowDummyObject";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|018065";"Bouclier pendragon";"Armure / vêtement";"ARMO";"Dawnguard.esm";"018065";"Dawnguard.esm";"DLC1KeeperShield";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|01A73F";"Capuchon de faucheur";"Armure / vêtement";"ARMO";"Dawnguard.esm";"01A73F";"Dawnguard.esm";"DLC01SoulCairnReaperHood";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|036A45";"Capuchon de Grise-barbe";"Armure / vêtement";"ARMO";"Skyrim.esm";"036A45";"Skyrim.esm";"ClothesRobesGreybeardHood";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|036585";"Capuchon de la Guilde des voleurs";"Armure / vêtement";"ARMO";"Skyrim.esm";"036585";"Skyrim.esm";"ArmorThievesGuildHelmet";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|017E9B";"Capuchon de mage noir";"Armure / vêtement";"ARMO";"Dawnguard.esm";"017E9B";"Dawnguard.esm";"DLC1VCClothesWarlockHoodUnplayable";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0C5D10";"Capuchon de mage noir";"Armure / vêtement";"ARMO";"Skyrim.esm";"0C5D10";"Skyrim.esm";"ClothesWarlockHoodUnplayable";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0487D8";"Capuchon de Rossignol";"Armure / vêtement";"ARMO";"Skyrim.esm";"0487D8";"Skyrim.esm";"ArmorNightingaleHelmet";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|00E6A0";"Capuchon de Sérana";"Armure / vêtement";"ARMO";"Dawnguard.esm";"00E6A0";"Dawnguard.esm";"DLC1SeranaHood";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|108542";"Capuchon des ombres de l'automne";"Armure / vêtement";"ARMO";"Skyrim.esm";"108542";"Skyrim.esm";"ArmorSummersetShadowsGuildHelmet";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|10F75F";"Casque daedra";"Armure / vêtement";"ARMO";"Skyrim.esm";"10F75F";"Skyrim.esm";"DremoraDaedricHelmet";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|037FF1";"Casque du Balafré";"Armure / vêtement";"ARMO";"Dragonborn.esm";"037FF1";"Dragonborn.esm";"DLC2dunHaknirArmorHelmNP";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|01FD77";"Casque nordique antique";"Armure / vêtement";"ARMO";"Skyrim.esm";"01FD77";"Skyrim.esm";"DraugrHelmet01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|01FD7B";"Casque nordique antique";"Armure / vêtement";"ARMO";"Skyrim.esm";"01FD7B";"Skyrim.esm";"DraugrHelmet02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|01FD7C";"Casque nordique antique";"Armure / vêtement";"ARMO";"Skyrim.esm";"01FD7C";"Skyrim.esm";"DraugrHelmet03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|1019CA";"Casque nordique antique";"Armure / vêtement";"ARMO";"Skyrim.esm";"1019CA";"Skyrim.esm";"ArmorDraugrHelmetUnplayable";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|104F44";"Cerf blanc";"Armure / vêtement";"ARMO";"Skyrim.esm";"104F44";"Skyrim.esm";"SkinWhiteStag";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|016125";"Chaurus";"Armure / vêtement";"ARMO";"Dawnguard.esm";"016125";"Dawnguard.esm";"DLC1SkinChaurusFrozen";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|058E2A";"Chaurus";"Armure / vêtement";"ARMO";"Skyrim.esm";"058E2A";"Skyrim.esm";"SkinChaurus";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|0029A7";"ChaurusFlyer";"Armure / vêtement";"ARMO";"Dawnguard.esm";"0029A7";"Dawnguard.esm";"SkinChaurusFlyer2";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|0051FE";"ChaurusFlyer";"Armure / vêtement";"ARMO";"Dawnguard.esm";"0051FE";"Dawnguard.esm";"SkinChaurusFlyer";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|06F278";"Chèvre";"Armure / vêtement";"ARMO";"Skyrim.esm";"06F278";"Skyrim.esm";"SkinGoat";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|06FC49";"Chèvre";"Armure / vêtement";"ARMO";"Skyrim.esm";"06FC49";"Skyrim.esm";"SkinGoatDomestic";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|002C04";"Chevrette luisante";"Armure / vêtement";"ARMO";"Dawnguard.esm";"002C04";"Dawnguard.esm";"DLC1SkinDeerGlow";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"oarsrest.esp|04D086";"Chicken";"Armure / vêtement";"ARMO";"OarsRest.esp";"04D086";"OarsRest.esp";"OR_SkinChicken";"Nom intégré au plugin";"OarsRest.esp";"Non jouable (drapeau)";"À vérifier"
"windhelmsse.esp|188290";"Child's Outfit";"Armure / vêtement";"ARMO";"WindhelmSSE.esp";"188290";"WindhelmSSE.esp";"ClothesChild03WHArmor";"Nom intégré au plugin";"WindhelmSSE.esp";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|0376EF";"Collier d'or";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0376EF";"Dragonborn.esm";"DLC2HeartstoneNecklace";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|105969";"Coule sibylline usée";"Armure / vêtement";"ARMO";"Skyrim.esm";"105969";"Skyrim.esm";"DBArmorHelmetWorn";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0F9670";"Couronne d'Ulfric";"Armure / vêtement";"ARMO";"Skyrim.esm";"0F9670";"Skyrim.esm";"ArmorGag";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|00CAD3";"Cuirasse falmer ancienne";"Armure / vêtement";"ARMO";"Dawnguard.esm";"00CAD3";"Dawnguard.esm";"DLC1IvoryCuirassAlternate";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|0376DA";"Daedric Robes";"Armure / vêtement";"ARMO";"Dragonborn.esm";"0376DA";"Sentinel - Priests and Acolytes.esp";"DLC2DremoraRobesBlack";"Nom intégré au plugin";"Sentinel - Priests and Acolytes.esp";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|016FFE";"Daedric Robes";"Armure / vêtement";"ARMO";"Skyrim.esm";"016FFE";"Sentinel - Priests and Acolytes.esp";"DremoraRobesBlack";"Nom intégré au plugin";"Sentinel - Priests and Acolytes.esp";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|015BC1";"DLC1VampireLordCape";"Armure / vêtement";"ARMO";"Dawnguard.esm";"015BC1";"Dawnguard.esm";"DLC1VampireLordCape";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0800EA";"DwarvenSteamCenturion";"Armure / vêtement";"ARMO";"Skyrim.esm";"0800EA";"Skyrim.esm";"SkinDwarvenSteamCenturion";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0F906D";"DwarvenSteamCenturion";"Armure / vêtement";"ARMO";"Skyrim.esm";"0F906D";"Skyrim.esm";"FXDwarvenSteamCenturion";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|05E977";"Élan";"Armure / vêtement";"ARMO";"Skyrim.esm";"05E977";"Skyrim.esm";"SkinDeerMale";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|05E979";"Elkmale";"Armure / vêtement";"ARMO";"Skyrim.esm";"05E979";"Skyrim.esm";"SkinDeer";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|015C3D";"Forgeron";"Armure / vêtement";"ARMO";"Dawnguard.esm";"015C3D";"Dawnguard.esm";"DLC1LD_ForgemasterSkin";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|010E15";"FX Vamp Skeleton";"Armure / vêtement";"ARMO";"Dawnguard.esm";"010E15";"Dawnguard.esm";"DLC1VampireSkeletonFXArmor";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0F1AC0";"Gantelets daedras";"Armure / vêtement";"ARMO";"Skyrim.esm";"0F1AC0";"Skyrim.esm";"DremoraDaedricGauntlets";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|01A755";"Gantelets de faucheur";"Armure / vêtement";"ARMO";"Dawnguard.esm";"01A755";"Dawnguard.esm";"DLC01ReaperBracers";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|10B300";"Gantelets de plates";"Armure / vêtement";"ARMO";"Skyrim.esm";"10B300";"Skyrim.esm";"ArmorSteelPlateGauntletsUnplayable";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|037FF0";"Gantelets du Balafré";"Armure / vêtement";"ARMO";"Dragonborn.esm";"037FF0";"Dragonborn.esm";"DLC2dunHaknirArmorGauntletsNP";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|00CFB2";"Gantelets en peau";"Armure / vêtement";"ARMO";"Dawnguard.esm";"00CFB2";"Dawnguard.esm";"DLC1LD_ArmorHideGauntletsNP";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|1019CB";"Gantelets nordiques antiques";"Armure / vêtement";"ARMO";"Skyrim.esm";"1019CB";"Skyrim.esm";"ArmorDraugrGauntletsUnplayable";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|0074F7";"Gantelets pendragon";"Armure / vêtement";"ARMO";"Dawnguard.esm";"0074F7";"Dawnguard.esm";"ArmorDragonplateGauntletsUnplayable";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|017F75";"Gantelets pendragon";"Armure / vêtement";"ARMO";"Dawnguard.esm";"017F75";"Dawnguard.esm";"DLC1KeeperGauntlets";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|042BE9";"Gants de la Guilde des voleurs";"Armure / vêtement";"ARMO";"Skyrim.esm";"042BE9";"Skyrim.esm";"ArmorThievesGuildGauntlets";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|1092B6";"Gants de maître de guilde";"Armure / vêtement";"ARMO";"Skyrim.esm";"1092B6";"Skyrim.esm";"ArmorThievesGuildLeaderGauntletsMercer";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0487D1";"Gants de Rossignol";"Armure / vêtement";"ARMO";"Skyrim.esm";"0487D1";"Skyrim.esm";"ArmorNightingaleGauntlets";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|108541";"Gants des Ombres de l'Automne";"Armure / vêtement";"ARMO";"Skyrim.esm";"108541";"Skyrim.esm";"ArmorSummersetShadowsGuildGauntlets";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|105968";"Gants sybillins usés";"Armure / vêtement";"ARMO";"Skyrim.esm";"105968";"Skyrim.esm";"DBArmorGlovesWorn";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|027118";"Gardien des cendres";"Armure / vêtement";"ARMO";"Dragonborn.esm";"027118";"Dragonborn.esm";"DLC2SkinAshGuardian";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|02B04B";"Gardien des cendres";"Armure / vêtement";"ARMO";"Dragonborn.esm";"02B04B";"Dragonborn.esm";"DLC2SkinAshSpawn";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"morecraftableequipment.esp|0009E7";"Giant Bracers";"Armure / vêtement";"ARMO";"MoreCraftableEquipment.esp";"0009E7";"MoreCraftableEquipment.esp";"MCEGiantHeavyBracers";"Nom intégré au plugin";"MoreCraftableEquipment.esp";"Non jouable (drapeau)";"À vérifier"
"morecraftableequipment.esp|0009EB";"Giant Bracers";"Armure / vêtement";"ARMO";"MoreCraftableEquipment.esp";"0009EB";"MoreCraftableEquipment.esp";"MCEGiantMediumBracers";"Nom intégré au plugin";"MoreCraftableEquipment.esp";"Non jouable (drapeau)";"À vérifier"
"morecraftableequipment.esp|0009E6";"Giant Clothes";"Armure / vêtement";"ARMO";"MoreCraftableEquipment.esp";"0009E6";"MoreCraftableEquipment.esp";"MCEGiantHeavyCloth";"Nom intégré au plugin";"MoreCraftableEquipment.esp";"Non jouable (drapeau)";"À vérifier"
"morecraftableequipment.esp|0009EA";"Giant Clothes";"Armure / vêtement";"ARMO";"MoreCraftableEquipment.esp";"0009EA";"MoreCraftableEquipment.esp";"MCEGiantMediumCloth";"Nom intégré au plugin";"MoreCraftableEquipment.esp";"Non jouable (drapeau)";"À vérifier"
"morecraftableequipment.esp|0009E8";"Giant Legwraps";"Armure / vêtement";"ARMO";"MoreCraftableEquipment.esp";"0009E8";"MoreCraftableEquipment.esp";"MCEGiantLegwraps";"Nom intégré au plugin";"MoreCraftableEquipment.esp";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|04E784";"HighlandCow";"Armure / vêtement";"ARMO";"Skyrim.esm";"04E784";"Skyrim.esm";"SkinCow";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|0C39F0";"HighlandCow";"Armure / vêtement";"ARMO";"Skyrim.esm";"0C39F0";"Skyrim.esm";"SkinCowPainted";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|01DCB7";"HMDaedra";"Armure / vêtement";"ARMO";"Dragonborn.esm";"01DCB7";"Dragonborn.esm";"SkinHMDaedra";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|08CA6A";"Horqueur";"Armure / vêtement";"ARMO";"Skyrim.esm";"08CA6A";"Skyrim.esm";"SkinHorker";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|018B31";"Husky en armure";"Armure / vêtement";"ARMO";"Dawnguard.esm";"018B31";"Dawnguard.esm";"SkinHuskyArmored";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|018B37";"Husky en armure";"Armure / vêtement";"ARMO";"Dawnguard.esm";"018B37";"Dawnguard.esm";"SkinHuskyBare";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"dawnguard.esm|00CFAF";"Jambières d'acier";"Armure / vêtement";"ARMO";"Dawnguard.esm";"00CFAF";"Dawnguard.esm";"DLC1LD_ArmorSteelBootsBNP";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|06DC9B";"Lapin";"Armure / vêtement";"ARMO";"Skyrim.esm";"06DC9B";"Skyrim.esm";"SkinHare";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|059254";"Mammouth";"Armure / vêtement";"ARMO";"Skyrim.esm";"059254";"Skyrim.esm";"SkinMammothBranded";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|059253";"Mammouth sauvage";"Armure / vêtement";"ARMO";"Skyrim.esm";"059253";"Skyrim.esm";"SkinMammothWild";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"skyrim.esm|107611";"Manakin";"Armure / vêtement";"ARMO";"Skyrim.esm";"107611";"Skyrim.esm";"ArmorManakin";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|03C0F1";"Masque de Miraak";"Armure / vêtement";"ARMO";"Dragonborn.esm";"03C0F1";"Dragonborn.esm";"DLC2MKMiraakFightMask1";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|03C0F2";"Masque de Miraak";"Armure / vêtement";"ARMO";"Dragonborn.esm";"03C0F2";"Dragonborn.esm";"DLC2MKMiraakFightMask2";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
"dragonborn.esm|03C0F3";"Masque de Miraak";"Armure / vêtement";"ARMO";"Dragonborn.esm";"03C0F3";"Dragonborn.esm";"DLC2MKMiraakFightMask3";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"Non jouable (drapeau)";"À vérifier"
