"source";"source_id";"type";"plugin";"entree";"cible";"cible_id";"type_cible";"quantite";"niveau";"chance_vide";"flags_liste";"globale_chance";"concerne_keizaal"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"63";"Lys des cimes violet";"skyrim.esm|077E1E";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"64";"Lys des cimes rouge";"skyrim.esm|077E1D";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"65";"Tas de sel";"skyrim.esm|074A19";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"66";"Amanite tue-mouches";"skyrim.esm|04DA00";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"67";"Couronne sanglante";"skyrim.esm|04DA20";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"68";"Chapeau-blanc";"skyrim.esm|04DA22";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"69";"Pied-de-lutin";"skyrim.esm|04DA23";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"70";"Truffe de Namira";"skyrim.esm|04DA24";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"71";"Cloquerille";"skyrim.esm|04DA25";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"72";"Obscurcine";"skyrim.esm|02F44C";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"73";"Nirnroot";"skyrim.esm|059B86";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"74";"Bernache nordique";"skyrim.esm|07EDF5";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"75";"Poitrine de faisan";"skyrim.esm|065C9D";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"76";"Tarte aux pommes";"skyrim.esm|064B43";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"77";"Potato";"skyrim.esm|064B41";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"78";"Pommes de terre au four";"skyrim.esm|064B3A";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"79";"Patte de lapin crue";"skyrim.esm|065C9E";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"80";"Filet de saumon";"skyrim.esm|064B3B";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"81";"Chair de saumon";"skyrim.esm|065C9F";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"82";"Tas de sel";"skyrim.esm|034CDF";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"83";"Pholiote à écailles";"skyrim.esm|06F950";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"84";"Queue de ragnard";"skyrim.esm|03AD6F";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"85";"Poisson carnassier grillé";"skyrim.esm|064B3C";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"86";"Oeuf de poisson carnassier";"skyrim.esm|07E8C5";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"87";"Écailles de poisson carnassier";"skyrim.esm|03AD70";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"88";"Givreboises";"skyrim.esm|01B3BD";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"89";"Oeuf d'araignée";"skyrim.esm|09151B";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"90";"Cosse";"skyrim.esm|083E64";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"91";"Sève de spriggan";"skyrim.esm|063B5F";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"92";"Mycène des marais";"skyrim.esm|07E8B7";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"93";"Petit pain";"skyrim.esm|064B3D";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"94";"Racine noueuse";"skyrim.esm|03AD71";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"95";"Tige de chardon";"skyrim.esm|0134AA";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"96";"Tomato";"skyrim.esm|064B42";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"97";"Graisse de troll";"skyrim.esm|03AD72";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"98";"Coton sauvage";"skyrim.esm|03F7F8";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"99";"Poussière de vampire";"skyrim.esm|03AD76";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"100";"Venaison";"skyrim.esm|0669A2";"ALCH";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"101";"Sels du Néant";"skyrim.esm|03AD60";"INGR";"1";"";"";"";"";"true"
"Tous les ingrédients";"skyrim.esm|0C2CDA";"CONT";"Skyrim.esm";"102";"Blé";"skyrim.esm|04B0BA";"INGR";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"1";"Amulette d'Arkay d'Andurs";"skyrim.esm|094E3E";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"2";"Collier ensorcellé";"skyrim.esm|0C72E8";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"3";"Médaillon de Fjotli";"skyrim.esm|07D678";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"4";"Amulette d'articulation";"skyrim.esm|0FDEAF";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"5";"Amulette d'articulation";"skyrim.esm|0F6911";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"6";"Amulette d'articulation";"skyrim.esm|0F6910";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"7";"Amulette d'articulation";"skyrim.esm|0F690F";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"8";"Amulette d'articulation";"skyrim.esm|0F690E";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"9";"Amulette d'articulation";"skyrim.esm|0F690D";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"10";"Amulette d'articulation";"skyrim.esm|0F6904";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"11";"Amulette d'articulation";"skyrim.esm|09DFF7";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"12";"Anneau d'argent de Madesi";"skyrim.esm|076F12";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"13";"Capuchon de novice";"skyrim.esm|10CEE8";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"14";"Robe de novice";"skyrim.esm|10D2B4";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"15";"Robe de maître";"skyrim.esm|10D664";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"16";"Robe d'expert";"skyrim.esm|10D662";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"17";"Capuchon d'apprenti";"skyrim.esm|10D2B5";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"18";"Robe d'apprenti";"skyrim.esm|10CEE4";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"19";"Capuchon de spécialiste";"skyrim.esm|10CEE6";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"20";"Robe de spécialiste";"skyrim.esm|10CEE3";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"21";"Robe à capuche de mage";"skyrim.esm|107109";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"22";"Robe de mage";"skyrim.esm|07E010";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"23";"Robe à capuche de mage";"skyrim.esm|10710B";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"24";"Robe de mage";"skyrim.esm|06B46B";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"25";"Bouclier familial";"skyrim.esm|03521F";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"26";"Tenue de Shéogorath";"skyrim.esm|0C7CBB";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"27";"Bottes de Shéogorath";"skyrim.esm|0C7CBD";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"28";"Amulette de Zénithar";"skyrim.esm|0878BB";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"29";"Amulette de Talos";"skyrim.esm|0CC846";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"30";"Amulette de Stendarr";"skyrim.esm|0CC844";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"31";"Amulette de Mara";"skyrim.esm|0C891B";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"32";"Amulette de Kynareth";"skyrim.esm|0C8919";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"33";"Amulette de Julianos";"skyrim.esm|0C8917";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"34";"Amulette de Dibella";"skyrim.esm|0C8915";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"35";"Amulette d'Arkay";"skyrim.esm|0CC848";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"36";"Amulette d'Akatosh";"skyrim.esm|0C8911";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"37";"Menottes de prisonnier";"skyrim.esm|103941";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"38";"Collier d'Yisra";"skyrim.esm|0D4FF7";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"39";"Anneau d'Ilas-Tei";"skyrim.esm|0D5047";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"40";"Test - Blessure";"skyrim.esm|106390";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"41";"Test - Blessure";"skyrim.esm|106392";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"42";"Amulette de nécromancien";"skyrim.esm|0C891D";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"43";"Étrange amulette";"skyrim.esm|0D2328";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"44";"Bouclier de Solitude";"skyrim.esm|09E023";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"45";"TAKEMETempTulliusCoat";"skyrim.esm|0C33BD";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"46";"Chevalière des Sang-d'Argent";"skyrim.esm|024CFF";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"47";"Casque des Anciennes divinités";"skyrim.esm|0EAFD1";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"48";"Gantelets des Anciennes divinités";"skyrim.esm|0EAFD2";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"49";"Bottes des Anciennes divinités";"skyrim.esm|0EAFD3";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"50";"Armure des Anciennes divinités";"skyrim.esm|0EAFD0";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"51";"Capuchon en cuir";"skyrim.esm|047CBE";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"52";"Vêtements festifs";"skyrim.esm|0E40DF";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"53";"Bottes festives";"skyrim.esm|0E40DE";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"54";"Gants de concentration";"skyrim.esm|092DBE";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"55";"Gants d'harmonie mystique";"skyrim.esm|026C3B";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"56";"Amulette de Savos Aren";"skyrim.esm|0F1B33";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"57";"Couronne du mage";"skyrim.esm|0F1B31";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"58";"Couronne du mage";"skyrim.esm|0F1B30";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"59";"Couronne du mage";"skyrim.esm|0F1B2F";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"60";"Couronne du mage";"skyrim.esm|0F1B2E";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"61";"Couronne du mage";"skyrim.esm|0F1B2D";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"62";"Couronne du mage";"skyrim.esm|0F1B2C";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"63";"Anneau enchanté";"skyrim.esm|02584C";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"64";"Amulette de Saarthal";"skyrim.esm|0233D0";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"65";"Les liens du mariage";"skyrim.esm|0C5809";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"66";"Amulette de Talos d'Ogmund";"skyrim.esm|064796";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"67";"MAGArmorSpiderSpit01";"skyrim.esm|025D69";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"68";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"69";"Anneau d'argent et de grenat";"skyrim.esm|0877AB";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"70";"Anneau d'argent et d'améthyste";"skyrim.esm|0877A7";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"71";"Anneau d'argent";"skyrim.esm|03B97C";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"72";"Anneau d'or et de saphir";"skyrim.esm|0877CB";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"73";"Anneau d'or et d'émeraude";"skyrim.esm|0877CA";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"74";"Anneau d'or et de diamant";"skyrim.esm|0877C9";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"75";"Anneau d'or";"skyrim.esm|01CF2B";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"76";"Collier d'argent et de saphir";"skyrim.esm|087832";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"77";"Collier d'argent orné";"skyrim.esm|087834";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"78";"Collier d'argent et d'améthyste";"skyrim.esm|087833";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"79";"Collier d'argent";"skyrim.esm|09171B";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"80";"Collier d'or et de rubis";"skyrim.esm|0877DC";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"81";"Collier d'or orné";"skyrim.esm|087835";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"82";"Collier d'or et de diamant";"skyrim.esm|0877F1";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"83";"Collier d'or";"skyrim.esm|0877D5";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"84";"HorseSaddleShadowmere";"skyrim.esm|109C3D";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"85";"HorseSaddleImperial";"skyrim.esm|040975";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"86";"HorseSaddle";"skyrim.esm|060797";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"87";"HorseHarness";"skyrim.esm|0C236D";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"88";"Collier de Grosta";"skyrim.esm|06BBB5";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"89";"General Tullius' Armor";"skyrim.esm|05CBFE";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"90";"DwarvenSteamCenturion";"skyrim.esm|0F906D";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"91";"FXDwarvenSphereCenturion";"skyrim.esm|0F9070";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"92";"FXAtronachStormArmor";"skyrim.esm|10C1DF";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"93";"Amulette de la lune";"skyrim.esm|0D9394";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"94";"Coiffe de Parjure";"skyrim.esm|0D8D52";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"95";"Gantelets de Parjure";"skyrim.esm|0D8D55";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"96";"Bottes de Parjure";"skyrim.esm|0D8D4E";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"97";"Armure de Parjure";"skyrim.esm|0D8D50";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"98";"Collier de Reyda";"skyrim.esm|0663DA";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"99";"Bague en or de Viola";"skyrim.esm|0403A9";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"100";"Amulette de Zénithar de Shahvee";"skyrim.esm|0BFA0A";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"101";"Bouclier ancestral de Roggi";"skyrim.esm|06901D";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"102";"Les mains du forgeron";"skyrim.esm|0C3CE6";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"103";"Casque de Noster";"skyrim.esm|06FE72";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"104";"Anneau de Calcelmo";"skyrim.esm|0D8482";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"105";"Bouclier de Hrolfdir";"skyrim.esm|064B71";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"106";"Heaume de Fortdhiver";"skyrim.esm|0940D5";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"107";"Anneau de pures mixtures";"skyrim.esm|090E32";"ARMO";"1";"";"";"";"";"true"
"Tous les vêtements et bijoux";"skyrim.esm|0C2CD8";"CONT";"Skyrim.esm";"108";"Execution Hood";"skyrim.esm|05A9E3";"ARMO";"1";"";"";"";"";"true"
